dataset,strategy,model_name,accuracy,base,final_acc,checkpoint,num_successes_seen,average_reward,perc_learnable,abs_improv,model_size,relative_improvement,train_score
gsm8k,basewrongtrainright,Qwen3-4B,0.5981804397270659,0.46853677028051555,0.8165276724791509,200,465,0.290625,0.495,0.12964366944655037,4,0.24393723252496424,0.06456692913385828
gsm8k,basewrongtrainright,Qwen3-4B,0.7649734647460197,0.46853677028051555,0.8165276724791509,400,1820,0.56875,0.4125,0.29643669446550414,4,0.557774607703281,0.06456692913385828
gsm8k,basewrongtrainright,Qwen3-4B,0.8180439727065959,0.46853677028051555,0.8165276724791509,600,3257,0.6785416666666667,0.34833333333333333,0.34950720242608035,4,0.6576319543509273,0.06456692913385828
gsm8k,basewrongtrainright,Qwen3-4B,0.8097043214556482,0.46853677028051555,0.8165276724791509,800,4711,0.73609375,0.30625,0.34116755117513264,4,0.6419400855920113,0.06456692913385828
gsm8k,basewrongtrainright,Qwen3-4B,0.8165276724791509,0.46853677028051555,0.8165276724791509,1000,6199,0.774875,0.278,0.3479909021986354,4,0.6547788873038517,0.06456692913385828
gsm8k,basewrongtrainright,Qwen3-4B,0.77710386656558,0.4715693707354056,0.8309325246398787,500,2315,0.57875,0.402,0.30553449583017434,4,0.5781922525107603,0.06456692913385828
gsm8k,basewrongtrainright,Qwen3-4B,0.8104624715693708,0.4715693707354056,0.8309325246398787,1000,6033,0.754125,0.303,0.3388931008339652,4,0.641319942611191,0.06456692913385828
gsm8k,basewrongtrainright,Qwen3-4B,0.8347232752084913,0.4715693707354056,0.8309325246398787,1500,9857,0.8214166666666667,0.25466666666666665,0.3631539044730857,4,0.6872309899569584,0.06456692913385828
gsm8k,basewrongtrainright,Qwen3-4B,0.8248673237300985,0.4715693707354056,0.8309325246398787,2000,13713,0.8570625,0.223,0.3532979529946929,4,0.6685796269727402,0.06456692913385828
gsm8k,basewrongtrainright,Qwen3-4B,0.8309325246398787,0.4715693707354056,0.8309325246398787,2500,17540,0.877,0.206,0.35936315390447304,4,0.6800573888091821,0.06456692913385828
